date,amfi_code,nav,daily_return_pct
2025-06-06,148568,187.6209,0.7386
2025-06-09,148568,186.7107,-0.4851
2025-06-10,148568,185.4609,-0.6694
2025-06-11,148568,187.4696,1.0831
2025-06-12,148568,185.9347,-0.8187
2025-06-13,148568,187.3571,0.765
2025-06-16,148568,190.7459,1.8087
2025-06-17,148568,192.1207,0.7207
2025-06-18,148568,192.0784,-0.022
2025-06-19,148568,189.6138,-1.2831
2025-06-20,148568,190.0392,0.2244
2025-06-23,148568,192.0963,1.0825
2025-06-24,148568,191.8642,-0.1208
2025-06-25,148568,193.9652,1.095
2025-06-26,148568,194.7961,0.4284
2025-06-27,148568,195.4853,0.3538
2025-06-30,148568,194.9781,-0.2595
2025-07-01,148568,192.252,-1.3982
2025-07-02,148568,191.544,-0.3683
2025-07-03,148568,190.8233,-0.3763
2025-07-04,148568,192.0476,0.6416
2025-07-07,148568,192.1324,0.0442
2025-07-08,148568,194.3572,1.158
2025-07-09,148568,195.0251,0.3436
2025-07-10,148568,194.1518,-0.4478
2025-07-11,148568,192.6784,-0.7589
2025-07-14,148568,191.6242,-0.5471
2025-07-15,148568,192.0492,0.2218
2025-07-16,148568,191.4429,-0.3157
2025-07-17,148568,189.4898,-1.0202
2025-07-18,148568,191.5363,1.08
2025-07-21,148568,191.9448,0.2133
2025-07-22,148568,192.5916,0.337
2025-07-23,148568,191.1151,-0.7666
2025-07-24,148568,189.2318,-0.9854
2025-07-25,148568,189.0351,-0.1039
2025-07-28,148568,185.3203,-1.9651
2025-07-29,148568,186.8938,0.8491
2025-07-30,148568,185.6828,-0.648
2025-07-31,148568,185.2928,-0.21
2025-08-01,148568,186.2026,0.491
2025-08-04,148568,185.8921,-0.1668
2025-08-05,148568,183.8252,-1.1119
2025-08-06,148568,186.7474,1.5897
2025-08-07,148568,183.9943,-1.4742
2025-08-08,148568,180.0002,-2.1708
2025-08-11,148568,181.7021,0.9455
2025-08-12,148568,179.1555,-1.4015
2025-08-13,148568,181.54,1.331
2025-08-14,148568,182.3394,0.4403
2025-08-15,148568,182.9692,0.3454
2025-08-18,148568,182.0311,-0.5127
2025-08-19,148568,180.6305,-0.7694
2025-08-20,148568,180.0539,-0.3192
2025-08-21,148568,178.5753,-0.8212
2025-08-22,148568,180.8698,1.2849
2025-08-25,148568,179.6277,-0.6867
2025-08-26,148568,180.6543,0.5715
2025-08-27,148568,182.6026,1.0785
2025-08-28,148568,181.0957,-0.8252
2025-08-29,148568,181.8927,0.4401
2025-09-01,148568,180.3686,-0.8379
2025-09-02,148568,180.1606,-0.1153
2025-09-03,148568,179.4365,-0.4019
2025-09-04,148568,178.2893,-0.6393
2025-09-05,148568,178.6794,0.2188
2025-09-08,148568,176.6112,-1.1575
2025-09-09,148568,178.3793,1.0011
2025-09-10,148568,176.5504,-1.0253
2025-09-11,148568,174.4138,-1.2102
2025-09-12,148568,174.0744,-0.1946
2025-09-15,148568,173.5253,-0.3154
2025-09-16,148568,174.252,0.4188
2025-09-17,148568,174.5049,0.1451
2025-09-18,148568,171.7682,-1.5683
2025-09-19,148568,173.588,1.0595
2025-09-22,148568,173.2065,-0.2198
2025-09-23,148568,173.7319,0.3033
2025-09-24,148568,177.7369,2.3053
2025-09-25,148568,180.1637,1.3654
2025-09-26,148568,180.6539,0.2721
2025-09-29,148568,178.2771,-1.3157
2025-09-30,148568,175.9612,-1.299
2025-10-01,148568,178.1402,1.2383
2025-10-02,148568,177.5259,-0.3448
2025-10-03,148568,177.3303,-0.1102
2025-10-06,148568,175.3991,-1.089
2025-10-07,148568,176.294,0.5102
2025-10-08,148568,178.4401,1.2173
2025-10-09,148568,181.3092,1.6079
2025-10-10,148568,180.5996,-0.3914
2025-10-13,148568,181.8855,0.712
2025-10-14,148568,181.8194,-0.0363
2025-10-15,148568,183.549,0.9513
2025-10-16,148568,183.651,0.0556
2025-10-17,148568,182.2402,-0.7682
2025-10-20,148568,184.7913,1.3999
2025-10-21,148568,185.085,0.1589
2025-10-22,148568,184.5404,-0.2942
2025-10-23,148568,184.9814,0.239
2025-10-24,148568,183.7224,-0.6806
2025-10-27,148568,184.6028,0.4792
2025-10-28,148568,184.3476,-0.1382
2025-10-29,148568,182.9857,-0.7388
2025-10-30,148568,187.5339,2.4855
2025-10-31,148568,185.7502,-0.9511
2025-11-03,148568,186.5237,0.4164
2025-11-04,148568,186.7417,0.1169
2025-11-05,148568,184.9313,-0.9695
2025-11-06,148568,184.4134,-0.28
2025-11-07,148568,182.0431,-1.2853
2025-11-10,148568,185.9851,2.1654
2025-11-11,148568,185.594,-0.2103
2025-11-12,148568,185.3626,-0.1247
2025-11-13,148568,189.1452,2.0406
2025-11-14,148568,187.6926,-0.768
2025-11-17,148568,190.2705,1.3735
2025-11-18,148568,191.5242,0.6589
2025-11-19,148568,187.8537,-1.9165
2025-11-20,148568,187.2638,-0.314
2025-11-21,148568,188.2017,0.5008
2025-11-24,148568,188.3812,0.0954
2025-11-25,148568,188.5661,0.0982
2025-11-26,148568,187.5273,-0.5509
2025-11-27,148568,186.2956,-0.6568
2025-11-28,148568,185.8279,-0.2511
2025-12-01,148568,189.6508,2.0572
2025-12-02,148568,188.0356,-0.8517
2025-12-03,148568,187.2354,-0.4256
2025-12-04,148568,187.4013,0.0886
2025-12-05,148568,184.7679,-1.4052
2025-12-08,148568,185.6846,0.4961
2025-12-09,148568,183.3987,-1.2311
2025-12-10,148568,181.508,-1.0309
2025-12-11,148568,179.5498,-1.0789
2025-12-12,148568,176.7104,-1.5814
2025-12-15,148568,179.0904,1.3468
2025-12-16,148568,180.1416,0.587
2025-12-17,148568,181.9324,0.9941
2025-12-18,148568,183.5724,0.9014
2025-12-19,148568,183.3707,-0.1099
2025-12-22,148568,183.4253,0.0298
2025-12-23,148568,185.4193,1.0871
2025-12-24,148568,188.619,1.7257
2025-12-25,148568,186.3532,-1.2013
2025-12-26,148568,191.2608,2.6335
2025-12-29,148568,188.8537,-1.2585
2025-12-30,148568,188.0884,-0.4052
2025-12-31,148568,188.3409,0.1342
2026-01-01,148568,188.7684,0.227
2026-01-02,148568,192.6567,2.0598
2026-01-05,148568,194.7476,1.0853
2026-01-06,148568,195.676,0.4767
2026-01-07,148568,197.8467,1.1093
2026-01-08,148568,198.6556,0.4089
2026-01-09,148568,197.4253,-0.6193
2026-01-12,148568,198.5121,0.5505
2026-01-13,148568,198.7656,0.1277
2026-01-14,148568,197.2016,-0.7869
2026-01-15,148568,199.8465,1.3412
2026-01-16,148568,199.8557,0.0046
2026-01-19,148568,197.729,-1.0641
2026-01-20,148568,195.9364,-0.9066
2026-01-21,148568,197.1131,0.6006
2026-01-22,148568,199.3277,1.1235
2026-01-23,148568,200.4169,0.5464
2026-01-26,148568,201.5214,0.5511
2026-01-27,148568,200.0013,-0.7543
2026-01-28,148568,200.3078,0.1532
2026-01-29,148568,199.7613,-0.2728
2026-01-30,148568,199.4879,-0.1369
2026-02-02,148568,199.3819,-0.0531
2026-02-03,148568,198.178,-0.6038
2026-02-04,148568,199.804,0.8205
2026-02-05,148568,197.8999,-0.953
2026-02-06,148568,195.4428,-1.2416
2026-02-09,148568,194.0176,-0.7292
2026-02-10,148568,195.8693,0.9544
2026-02-11,148568,196.657,0.4022
2026-02-12,148568,193.269,-1.7228
2026-02-13,148568,194.5518,0.6637
2026-02-16,148568,194.5725,0.0106
2026-02-17,148568,193.871,-0.3605
2026-02-18,148568,193.5139,-0.1842
2026-02-19,148568,191.0438,-1.2764
2026-02-20,148568,191.4917,0.2344
2026-02-23,148568,189.1733,-1.2107
2026-02-24,148568,188.6194,-0.2928
2026-02-25,148568,188.0696,-0.2915
2026-02-26,148568,189.6475,0.839
2026-02-27,148568,189.8364,0.0996
2026-03-02,148568,191.3059,0.7741
2026-03-03,148568,189.1267,-1.1391
2026-03-04,148568,189.0338,-0.0491
2026-03-05,148568,190.1601,0.5958
2026-03-06,148568,192.6707,1.3203
2026-03-09,148568,190.5845,-1.0828
2026-03-10,148568,189.0885,-0.785
2026-03-11,148568,190.1671,0.5704
2026-03-12,148568,193.3964,1.6981
2026-03-13,148568,194.0699,0.3482
2026-03-16,148568,192.0251,-1.0536
2026-03-17,148568,190.0393,-1.0341
2026-03-18,148568,190.4111,0.1956
2026-03-19,148568,191.2123,0.4208
2026-03-20,148568,190.9,-0.1633
2026-03-23,148568,188.9474,-1.0228
2026-03-24,148568,191.1704,1.1765
2026-03-25,148568,190.6131,-0.2915
2026-03-26,148568,191.7423,0.5924
2026-03-27,148568,188.4581,-1.7128
2026-03-30,148568,190.8671,1.2783
2026-03-31,148568,189.6671,-0.6287
2026-04-01,148568,192.3696,1.4249
2026-04-02,148568,193.6766,0.6794
2026-04-03,148568,191.0213,-1.371
2026-04-06,148568,191.6086,0.3075
2026-04-07,148568,194.9506,1.7442
2026-04-08,148568,193.8946,-0.5417
2026-04-09,148568,197.2801,1.7461
2026-04-10,148568,198.1665,0.4493
2026-04-13,148568,200.9814,1.4205
2026-04-14,148568,201.4246,0.2205
2026-04-15,148568,201.2928,-0.0654
2026-04-16,148568,205.177,1.9296
2026-04-17,148568,206.7973,0.7897
2026-04-20,148568,206.4302,-0.1775
2026-04-21,148568,207.4375,0.488
2026-04-22,148568,206.3827,-0.5085
2026-04-23,148568,206.7303,0.1684
2026-04-24,148568,209.3612,1.2726
2026-04-27,148568,209.1444,-0.1036
2026-04-28,148568,207.4324,-0.8186
2026-04-29,148568,205.5431,-0.9108
2026-04-30,148568,205.8181,0.1338
2026-05-01,148568,204.2712,-0.7516
2026-05-04,148568,201.4625,-1.375
2026-05-05,148568,199.1619,-1.1419
2026-05-06,148568,201.6547,1.2516
2026-05-07,148568,201.4855,-0.0839
2026-05-08,148568,201.7229,0.1178
2026-05-11,148568,199.8861,-0.9106
2026-05-12,148568,198.8363,-0.5252
2026-05-13,148568,197.7277,-0.5575
2026-05-14,148568,197.2943,-0.2192
2026-05-15,148568,194.1395,-1.599
2026-05-18,148568,196.4003,1.1645
2026-05-19,148568,196.4847,0.043
2026-05-20,148568,197.0026,0.2636
2026-05-21,148568,198.9448,0.9859
2026-05-22,148568,200.7512,0.908
2026-05-25,148568,199.7098,-0.5188
2026-05-26,148568,201.0499,0.671
2026-05-27,148568,202.378,0.6606
2026-05-28,148568,203.1444,0.3787
2026-05-29,148568,205.451,1.1354
2022-01-03,148569,28.862,
2022-01-04,148569,29.1038,0.8378
2022-01-05,148569,29.5489,1.5294
2022-01-06,148569,29.5744,0.0863
2022-01-07,148569,29.6091,0.1173
2022-01-10,148569,29.8866,0.9372
2022-01-11,148569,29.8461,-0.1355
2022-01-12,148569,30.0171,0.5729
2022-01-13,148569,29.8542,-0.5427
2022-01-14,148569,29.1504,-2.3575
2022-01-17,148569,29.354,0.6984
2022-01-18,148569,28.8872,-1.5902
2022-01-19,148569,28.6877,-0.6906
2022-01-20,148569,28.9568,0.938
2022-01-21,148569,29.2321,0.9507
2022-01-24,148569,29.6188,1.3229
2022-01-25,148569,29.0012,-2.0852
2022-01-26,148569,29.1094,0.3731
2022-01-27,148569,29.0453,-0.2202
2022-01-28,148569,29.3706,1.12
2022-01-31,148569,29.8553,1.6503
2022-02-01,148569,29.4561,-1.3371
2022-02-02,148569,29.4775,0.0727
2022-02-03,148569,29.758,0.9516
2022-02-04,148569,29.667,-0.3058
2022-02-07,148569,30.2436,1.9436
2022-02-08,148569,30.1306,-0.3736
2022-02-09,148569,30.0505,-0.2658
2022-02-10,148569,29.7236,-1.0878
2022-02-11,148569,29.7892,0.2207
2022-02-14,148569,28.8578,-3.1266
2022-02-15,148569,28.7973,-0.2096
2022-02-16,148569,29.2075,1.4244
2022-02-17,148569,28.7899,-1.4298
2022-02-18,148569,28.311,-1.6634
2022-02-21,148569,28.6674,1.2589
2022-02-22,148569,29.0704,1.4058
2022-02-23,148569,28.6673,-1.3866
2022-02-24,148569,29.2204,1.9294
2022-02-25,148569,29.3724,0.5202
2022-02-28,148569,29.7206,1.1855
2022-03-01,148569,29.486,-0.7894
2022-03-02,148569,29.9766,1.6638
2022-03-03,148569,29.9073,-0.2312
2022-03-04,148569,29.8241,-0.2782
2022-03-07,148569,29.9953,0.574
2022-03-08,148569,29.8862,-0.3637
2022-03-09,148569,29.4198,-1.5606
2022-03-10,148569,29.4777,0.1968
2022-03-11,148569,29.3937,-0.285
2022-03-14,148569,29.1692,-0.7638
2022-03-15,148569,29.5757,1.3936
2022-03-16,148569,30.3601,2.6522
2022-03-17,148569,30.0794,-0.9246
2022-03-18,148569,30.1598,0.2673
2022-03-21,148569,30.0481,-0.3704
2022-03-22,148569,30.8107,2.5379
2022-03-23,148569,30.9906,0.5839
2022-03-24,148569,31.3171,1.0535
2022-03-25,148569,31.7336,1.3299
2022-03-28,148569,31.7956,0.1954
2022-03-29,148569,31.7498,-0.144
2022-03-30,148569,32.2884,1.6964
2022-03-31,148569,32.5766,0.8926
2022-04-01,148569,32.3008,-0.8466
2022-04-04,148569,32.069,-0.7176
2022-04-05,148569,31.9532,-0.3611
2022-04-06,148569,32.3704,1.3057
2022-04-07,148569,32.9035,1.6469
2022-04-08,148569,33.6892,2.3879
2022-04-11,148569,33.453,-0.7011
2022-04-12,148569,33.5219,0.206
2022-04-13,148569,33.3971,-0.3723
2022-04-14,148569,33.3505,-0.1395
2022-04-15,148569,33.703,1.057
2022-04-18,148569,33.7051,0.0062
2022-04-19,148569,34.2024,1.4754
2022-04-20,148569,34.0328,-0.4959
2022-04-21,148569,34.3231,0.853
2022-04-22,148569,34.1797,-0.4178
2022-04-25,148569,33.5325,-1.8935
2022-04-26,148569,33.1861,-1.033
2022-04-27,148569,33.2487,0.1886
2022-04-28,148569,33.9588,2.1357
2022-04-29,148569,33.8109,-0.4355
2022-05-02,148569,33.7684,-0.1257
2022-05-03,148569,33.9648,0.5816
2022-05-04,148569,33.7662,-0.5847
2022-05-05,148569,33.6104,-0.4614
2022-05-06,148569,33.6551,0.133
2022-05-09,148569,33.5167,-0.4112
2022-05-10,148569,32.9011,-1.8367
2022-05-11,148569,32.691,-0.6386
2022-05-12,148569,32.9252,0.7164
2022-05-13,148569,33.1722,0.7502
2022-05-16,148569,33.669,1.4976
2022-05-17,148569,34.1438,1.4102
2022-05-18,148569,33.835,-0.9044
2022-05-19,148569,33.5846,-0.7401
2022-05-20,148569,33.3519,-0.6929
2022-05-23,148569,33.3161,-0.1073
2022-05-24,148569,33.1129,-0.6099
2022-05-25,148569,33.0694,-0.1314
2022-05-26,148569,32.7802,-0.8745
2022-05-27,148569,33.075,0.8993
2022-05-30,148569,32.7591,-0.9551
2022-05-31,148569,32.429,-1.0077
2022-06-01,148569,32.6283,0.6146
2022-06-02,148569,32.9,0.8327
2022-06-03,148569,32.839,-0.1854
2022-06-06,148569,33.1644,0.9909
2022-06-07,148569,33.4672,0.913
2022-06-08,148569,34.1738,2.1113
2022-06-09,148569,34.4622,0.8439
2022-06-10,148569,35.1176,1.9018
2022-06-13,148569,35.1604,0.1219
2022-06-14,148569,35.7112,1.5665
2022-06-15,148569,36.2789,1.5897
2022-06-16,148569,36.2436,-0.0973
2022-06-17,148569,35.9974,-0.6793
2022-06-20,148569,35.8202,-0.4923
2022-06-21,148569,35.9998,0.5014
2022-06-22,148569,35.579,-1.1689
2022-06-23,148569,35.4262,-0.4295
2022-06-24,148569,35.9033,1.3467
2022-06-27,148569,36.1807,0.7726
2022-06-28,148569,35.3001,-2.4339
2022-06-29,148569,34.8193,-1.362
2022-06-30,148569,35.6535,2.3958
2022-07-01,148569,36.1268,1.3275
2022-07-04,148569,35.9219,-0.5672
2022-07-05,148569,35.3735,-1.5266
2022-07-06,148569,34.9227,-1.2744
2022-07-07,148569,35.1332,0.6028
2022-07-08,148569,35.9048,2.1962
2022-07-11,148569,36.6684,2.1267
2022-07-12,148569,36.0749,-1.6186
2022-07-13,148569,35.9808,-0.2608
2022-07-14,148569,35.6719,-0.8585
2022-07-15,148569,35.7441,0.2024
2022-07-18,148569,35.2578,-1.3605
2022-07-19,148569,35.0718,-0.5275
2022-07-20,148569,34.7669,-0.8694
2022-07-21,148569,34.9818,0.6181
2022-07-22,148569,34.8088,-0.4945
2022-07-25,148569,34.69,-0.3413
2022-07-26,148569,34.8997,0.6045
2022-07-27,148569,35.5387,1.831
2022-07-28,148569,36.3734,2.3487
2022-07-29,148569,36.5717,0.5452
2022-08-01,148569,36.5574,-0.0391
2022-08-02,148569,37.0969,1.4758
2022-08-03,148569,37.5844,1.3141
2022-08-04,148569,37.9621,1.0049
2022-08-05,148569,37.3461,-1.6227
2022-08-08,148569,37.8535,1.3586
2022-08-09,148569,38.0201,0.4401
2022-08-10,148569,37.6789,-0.8974
2022-08-11,148569,37.4295,-0.6619
2022-08-12,148569,37.6845,0.6813
2022-08-15,148569,36.7048,-2.5997
2022-08-16,148569,36.6759,-0.0787
2022-08-17,148569,36.4397,-0.644
2022-08-18,148569,36.1656,-0.7522
2022-08-19,148569,36.009,-0.433
2022-08-22,148569,35.4627,-1.5171
2022-08-23,148569,35.8846,1.1897
2022-08-24,148569,35.0956,-2.1987
2022-08-25,148569,35.1788,0.2371
2022-08-26,148569,34.8803,-0.8485
2022-08-29,148569,35.649,2.2038
2022-08-30,148569,35.6775,0.0799
2022-08-31,148569,34.8948,-2.1938
2022-09-01,148569,35.1192,0.6431
2022-09-02,148569,34.73,-1.1082
2022-09-05,148569,35.1177,1.1163
2022-09-06,148569,35.3704,0.7196
2022-09-07,148569,35.9526,1.646
2022-09-08,148569,36.0447,0.2562
2022-09-09,148569,36.3825,0.9372
2022-09-12,148569,36.4194,0.1014
2022-09-13,148569,36.2103,-0.5741
2022-09-14,148569,36.6463,1.2041
2022-09-15,148569,36.1866,-1.2544
2022-09-16,148569,36.1927,0.0169
2022-09-19,148569,35.993,-0.5518
2022-09-20,148569,36.3392,0.9619
2022-09-21,148569,35.9926,-0.9538
2022-09-22,148569,35.8553,-0.3815
2022-09-23,148569,35.8921,0.1026
2022-09-26,148569,36.4888,1.6625
2022-09-27,148569,36.3015,-0.5133
2022-09-28,148569,36.166,-0.3733
2022-09-29,148569,35.6674,-1.3786
2022-09-30,148569,35.3136,-0.9919
2022-10-03,148569,35.4898,0.499
2022-10-04,148569,35.5217,0.0899
2022-10-05,148569,35.5598,0.1073
2022-10-06,148569,36.2492,1.9387
2022-10-07,148569,35.6256,-1.7203
2022-10-10,148569,36.5412,2.5701
2022-10-11,148569,37.0258,1.3262
2022-10-12,148569,36.9173,-0.293
2022-10-13,148569,37.0929,0.4757
2022-10-14,148569,36.8431,-0.6734
2022-10-17,148569,36.9899,0.3984
2022-10-18,148569,37.8724,2.3858
2022-10-19,148569,37.6321,-0.6345
2022-10-20,148569,37.5595,-0.1929
2022-10-21,148569,37.2771,-0.7519
2022-10-24,148569,37.0605,-0.5811
2022-10-25,148569,36.9215,-0.3751
2022-10-26,148569,36.5114,-1.1107
2022-10-27,148569,36.4287,-0.2265
2022-10-28,148569,36.4701,0.1136
2022-10-31,148569,36.3332,-0.3754
2022-11-01,148569,35.4692,-2.378
2022-11-02,148569,35.4304,-0.1094
2022-11-03,148569,35.4321,0.0048
2022-11-04,148569,36.1796,2.1097
2022-11-07,148569,36.2101,0.0843
2022-11-08,148569,36.595,1.063
2022-11-09,148569,36.4488,-0.3995
2022-11-10,148569,36.9796,1.4563
2022-11-11,148569,36.6278,-0.9513
2022-11-14,148569,36.8469,0.5982
2022-11-15,148569,37.2006,0.9599
2022-11-16,148569,37.4988,0.8016
2022-11-17,148569,38.3993,2.4014
2022-11-18,148569,38.181,-0.5685
2022-11-21,148569,38.785,1.5819
2022-11-22,148569,39.2898,1.3015
2022-11-23,148569,39.3325,0.1087
2022-11-24,148569,40.1372,2.0459
2022-11-25,148569,40.0965,-0.1014
2022-11-28,148569,40.1283,0.0793
2022-11-29,148569,40.1483,0.0498
2022-11-30,148569,39.6266,-1.2994
2022-12-01,148569,39.9733,0.8749
2022-12-02,148569,40.2556,0.7062
2022-12-05,148569,40.2329,-0.0564
2022-12-06,148569,41.0223,1.9621
2022-12-07,148569,40.8533,-0.412
2022-12-08,148569,40.1258,-1.7808
2022-12-09,148569,40.9743,2.1146
2022-12-12,148569,41.4434,1.1449
2022-12-13,148569,41.7454,0.7287
2022-12-14,148569,41.617,-0.3076
2022-12-15,148569,41.793,0.4229
2022-12-16,148569,41.2556,-1.2859
2022-12-19,148569,41.1791,-0.1854
2022-12-20,148569,40.8052,-0.908
2022-12-21,148569,40.9425,0.3365
2022-12-22,148569,41.3724,1.05
2022-12-23,148569,40.9336,-1.0606
2022-12-26,148569,41.2755,0.8353
2022-12-27,148569,41.3869,0.2699
2022-12-28,148569,41.7143,0.7911
2022-12-29,148569,41.6293,-0.2038
2022-12-30,148569,41.9677,0.8129
2023-01-02,148569,41.6793,-0.6872
2023-01-03,148569,40.9579,-1.7308
2023-01-04,148569,40.3475,-1.4903
2023-01-05,148569,40.1532,-0.4816
2023-01-06,148569,39.4877,-1.6574
2023-01-09,148569,40.171,1.7304
2023-01-10,148569,40.1577,-0.0331
2023-01-11,148569,40.5776,1.0456
2023-01-12,148569,40.9438,0.9025
2023-01-13,148569,40.9693,0.0623
2023-01-16,148569,42.5743,3.9176
2023-01-17,148569,43.9547,3.2423
2023-01-18,148569,44.6396,1.5582
2023-01-19,148569,44.2335,-0.9097
2023-01-20,148569,44.9425,1.6029
2023-01-23,148569,44.1333,-1.8005
2023-01-24,148569,44.8233,1.5634
2023-01-25,148569,43.6372,-2.6462
2023-01-26,148569,43.5126,-0.2855
2023-01-27,148569,44.1041,1.3594
2023-01-30,148569,44.3111,0.4693
2023-01-31,148569,43.6392,-1.5163
2023-02-01,148569,43.7432,0.2383
2023-02-02,148569,43.9486,0.4696
2023-02-03,148569,44.0695,0.2751
2023-02-06,148569,43.9021,-0.3799
2023-02-07,148569,44.3306,0.976
2023-02-08,148569,44.9024,1.2899
2023-02-09,148569,44.8533,-0.1093
2023-02-10,148569,45.6145,1.6971
2023-02-13,148569,45.5635,-0.1118
2023-02-14,148569,45.3504,-0.4677
2023-02-15,148569,46.0397,1.5199
2023-02-16,148569,46.7213,1.4805
2023-02-17,148569,46.4379,-0.6066
2023-02-20,148569,46.0845,-0.761
2023-02-21,148569,46.9896,1.964
2023-02-22,148569,46.9641,-0.0543
2023-02-23,148569,46.9918,0.059
2023-02-24,148569,46.8911,-0.2143
2023-02-27,148569,47.5859,1.4817
2023-02-28,148569,48.7183,2.3797
2023-03-01,148569,48.7819,0.1305
2023-03-02,148569,50.0892,2.6799
2023-03-03,148569,49.8203,-0.5368
2023-03-06,148569,49.6973,-0.2469
2023-03-07,148569,50.0846,0.7793
2023-03-08,148569,49.6759,-0.816
2023-03-09,148569,50.0562,0.7656
2023-03-10,148569,49.8067,-0.4984
2023-03-13,148569,49.0171,-1.5853
2023-03-14,148569,48.1376,-1.7943
2023-03-15,148569,47.9976,-0.2908
2023-03-16,148569,48.2396,0.5042
2023-03-17,148569,47.5679,-1.3924
2023-03-20,148569,47.6854,0.247
2023-03-21,148569,47.8047,0.2502
2023-03-22,148569,47.7455,-0.1238
2023-03-23,148569,47.3005,-0.932
2023-03-24,148569,47.4487,0.3133
2023-03-27,148569,47.4028,-0.0967
2023-03-28,148569,47.9304,1.113
2023-03-29,148569,47.2976,-1.3202
2023-03-30,148569,47.3817,0.1778
2023-03-31,148569,46.7667,-1.298
2023-04-03,148569,46.6741,-0.198
2023-04-04,148569,46.1555,-1.1111
2023-04-05,148569,45.7298,-0.9223
2023-04-06,148569,45.7533,0.0514
2023-04-07,148569,45.5023,-0.5486
2023-04-10,148569,46.2483,1.6395
2023-04-11,148569,46.862,1.327
2023-04-12,148569,47.2939,0.9216
2023-04-13,148569,47.7196,0.9001
2023-04-14,148569,47.8128,0.1953
2023-04-17,148569,48.5125,1.4634
2023-04-18,148569,48.3869,-0.2589
2023-04-19,148569,49.5252,2.3525
2023-04-20,148569,49.0552,-0.949
2023-04-21,148569,48.4927,-1.1467
2023-04-24,148569,47.8002,-1.428
2023-04-25,148569,47.2055,-1.2441
2023-04-26,148569,46.4148,-1.675
2023-04-27,148569,46.5472,0.2853
2023-04-28,148569,47.0008,0.9745
2023-05-01,148569,47.0442,0.0923
2023-05-02,148569,46.3772,-1.4178
2023-05-03,148569,46.1701,-0.4466
2023-05-04,148569,46.614,0.9614
2023-05-05,148569,46.4694,-0.3102
2023-05-08,148569,46.0994,-0.7962
2023-05-09,148569,45.3833,-1.5534
2023-05-10,148569,45.2034,-0.3964
2023-05-11,148569,44.8895,-0.6944
2023-05-12,148569,44.8729,-0.037
2023-05-15,148569,45.1275,0.5674
2023-05-16,148569,45.0162,-0.2466
2023-05-17,148569,45.1304,0.2537
2023-05-18,148569,45.3844,0.5628
2023-05-19,148569,44.8154,-1.2537
2023-05-22,148569,45.7552,2.097
2023-05-23,148569,45.4186,-0.7357
2023-05-24,148569,45.6959,0.6105
2023-05-25,148569,45.1685,-1.1542
2023-05-26,148569,45.2469,0.1736
2023-05-29,148569,45.3433,0.2131
2023-05-30,148569,46.1817,1.849
2023-05-31,148569,46.0924,-0.1934
2023-06-01,148569,46.7643,1.4577
2023-06-02,148569,46.9361,0.3674
2023-06-05,148569,47.9029,2.0598
2023-06-06,148569,47.0245,-1.8337
2023-06-07,148569,47.2942,0.5735
2023-06-08,148569,45.9852,-2.7678
2023-06-09,148569,45.9821,-0.0067
2023-06-12,148569,46.5135,1.1557
2023-06-13,148569,47.2654,1.6165
2023-06-14,148569,47.6672,0.8501
2023-06-15,148569,47.5456,-0.2551
2023-06-16,148569,47.8505,0.6413
2023-06-19,148569,49.1848,2.7885
2023-06-20,148569,49.2519,0.1364
2023-06-21,148569,49.789,1.0905
2023-06-22,148569,49.5882,-0.4033
2023-06-23,148569,50.1878,1.2092
2023-06-26,148569,50.7053,1.0311
2023-06-27,148569,50.4028,-0.5966
2023-06-28,148569,50.8524,0.892
2023-06-29,148569,51.3321,0.9433
2023-06-30,148569,51.7692,0.8515
2023-07-03,148569,51.7751,0.0114
2023-07-04,148569,52.4903,1.3814
2023-07-05,148569,51.9962,-0.9413
2023-07-06,148569,52.0306,0.0662
2023-07-07,148569,52.1216,0.1749
2023-07-10,148569,52.8089,1.3186
2023-07-11,148569,52.2942,-0.9746
2023-07-12,148569,52.4585,0.3142
2023-07-13,148569,52.2117,-0.4705
2023-07-14,148569,52.3019,0.1728
2023-07-17,148569,52.5513,0.4768
2023-07-18,148569,51.8656,-1.3048
2023-07-19,148569,52.6016,1.4191
2023-07-20,148569,52.8726,0.5152
2023-07-21,148569,52.4178,-0.8602
2023-07-24,148569,52.2556,-0.3094
2023-07-25,148569,53.128,1.6695
2023-07-26,148569,53.3948,0.5022
2023-07-27,148569,52.8753,-0.9729
2023-07-28,148569,52.4626,-0.7805
2023-07-31,148569,52.8442,0.7274
2023-08-01,148569,53.2969,0.8567
2023-08-02,148569,53.5342,0.4452
2023-08-03,148569,53.397,-0.2563
2023-08-04,148569,53.8919,0.9268
2023-08-07,148569,53.7421,-0.278
2023-08-08,148569,53.282,-0.8561
2023-08-09,148569,54.2252,1.7702
2023-08-10,148569,54.5401,0.5807
2023-08-11,148569,54.1137,-0.7818
2023-08-14,148569,54.2217,0.1996
2023-08-15,148569,54.2676,0.0847
2023-08-16,148569,54.0947,-0.3186
2023-08-17,148569,54.2603,0.3061
2023-08-18,148569,53.7533,-0.9344
2023-08-21,148569,54.2887,0.996
2023-08-22,148569,54.3153,0.049
2023-08-23,148569,53.4168,-1.6542
2023-08-24,148569,53.3161,-0.1885
2023-08-25,148569,52.995,-0.6023
2023-08-28,148569,51.3533,-3.0978
2023-08-29,148569,51.2962,-0.1112
2023-08-30,148569,51.8977,1.1726
